id_transaccion,folio,codigo,monto,fecha,es_anomalia,cluster_anomalia,nivel_riesgo,mensaje_alerta,reglas_activadas,score_riesgo
545,13101,PROPTI,48.0,2021-10-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 545 (folio 13101, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
239,101979,PROPTI,14.52,2024-08-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 239 (folio 101979, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
220,20774,PROPTI,24.0,2022-01-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 220 (folio 20774, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
383,16595,RENHAB,2616.0,2021-11-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 383 (folio 16595, código RENHAB, monto 2616.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
277,74558,RENHAB,3302.05,2023-10-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 277 (folio 74558, código RENHAB, monto 3302.05): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
283,16590,PROPTI,48.0,2021-11-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 283 (folio 16590, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
389,6191,PROPTI,48.0,2021-06-09,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 389 (folio 6191, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
34,59999,TARCRE,6042.0,2023-05-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 34 (folio 59999, código TARCRE, monto 6042.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'NO0', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'NO0', modificado por '' (monto alto)",15
641,52965,RENHAB,1628.0,2023-03-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 641 (folio 52965, código RENHAB, monto 1628.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
156,102025,PROPTI,58.08,2024-08-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 156 (folio 102025, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
423,38084,PROPTI,48.0,2022-08-23,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 423 (folio 38084, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
353,115939,PROPTI,14.52,2025-02-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 353 (folio 115939, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
118,75475,DEPHAB,4251.25,2023-11-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 118 (folio 75475, código DEPHAB, monto 4251.25): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)",15
52,58437,DEPHAB,2380.0,2023-05-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 52 (folio 58437, código DEPHAB, monto 2380.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ESO', modificado por ''","usuario_mod_distinto: creado por 'ESO', modificado por ''",15
106,37870,RENAJU,1332.0,2022-08-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 106 (folio 37870, código RENAJU, monto 1332.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VMU', modificado por ''","usuario_mod_distinto: creado por 'VMU', modificado por ''",15
564,22075,PROPTI,48.0,2022-02-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 564 (folio 22075, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
491,108007,PROPTI,29.04,2024-11-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 491 (folio 108007, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ISU', modificado por ''","usuario_mod_distinto: creado por 'ISU', modificado por ''",15
401,40887,RENHAB,1500.0,2022-10-04,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 401 (folio 40887, código RENHAB, monto 1500.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
187,89615,RENHAB,1927.92,2024-04-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 187 (folio 89615, código RENHAB, monto 1927.92): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
371,132655,RENHAB,2857.32,2025-08-09,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 371 (folio 132655, código RENHAB, monto 2857.32): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'DOB', modificado por '' (monto alto)",15
5,49791,SALANT,2020.0,2023-02-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 5 (folio 49791, código SALANT, monto 2020.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'CEV', modificado por ''","usuario_mod_distinto: creado por 'CEV', modificado por ''",15
537,13681,PROPTI,48.0,2021-10-07,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 537 (folio 13681, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'HMR'","usuario_mod_distinto: creado por 'ALM', modificado por 'HMR'",15
367,33606,RENHAB,2398.36,2022-07-08,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 367 (folio 33606, código RENHAB, monto 2398.36): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
12,103951,DEPEFE,3000.0,2024-09-08,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 12 (folio 103951, código DEPEFE, monto 3000.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EJS', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EJS', modificado por '' (monto alto)",15
141,147137,RENHAB,2447.63,2026-02-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 141 (folio 147137, código RENHAB, monto 2447.63): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'CQ3', modificado por ''","usuario_mod_distinto: creado por 'CQ3', modificado por ''",15
75,45624,PROPTI,48.0,2022-12-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 75 (folio 45624, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
382,135328,PROPTI,58.08,2025-09-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 382 (folio 135328, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
850,66603,RENHAB,0.0,2023-07-28,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 850 (folio 66603, código RENHAB, monto 0.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'EGT', modificado por ''","monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'EGT', modificado por ''",40
214,50190,PROPTI,52.8,2023-02-20,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 214 (folio 50190, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
705,7997,CXC,-4713.43,2021-07-08,True,SIGNO_CONTABLE | CONTEXTO_RESERVACION | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 705 (folio 7997, código CXC, monto -4713.43): [SIGNO_CONTABLE | CONTEXTO_RESERVACION | USUARIO_MODIFICACION] — abono_monto_negativo: monto=-4713.43 en ABONO (t_carabo=1); doble reversal — muy inusual; noches_inconsistentes: cargo=0, reservación=3.0; usuario_mod_distinto: creado por 'KJG', modificado por 'ALM' (monto alto)","abono_monto_negativo: monto=-4713.43 en ABONO (t_carabo=1); doble reversal — muy inusual | noches_inconsistentes: cargo=0, reservación=3.0 | usuario_mod_distinto: creado por 'KJG', modificado por 'ALM' (monto alto)",70
449,80029,PROPTI,52.8,2023-12-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 449 (folio 80029, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'JLS', modificado por ''","usuario_mod_distinto: creado por 'JLS', modificado por ''",15
472,51241,PROPTI,79.2,2023-03-02,True,CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 472 (folio 51241, código PROPTI, monto 79.20): [CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION] — cancelacion_monto_alto: monto cancelado=79.20; usuario_mod_distinto: creado por 'EGT', modificado por 'CEV'","cancelacion_monto_alto: monto cancelado=79.20 | usuario_mod_distinto: creado por 'EGT', modificado por 'CEV'",40
211,110156,PROPTI,29.04,2024-12-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 211 (folio 110156, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
541,33521,PROPTI,24.0,2022-07-07,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 541 (folio 33521, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'EGT'","usuario_mod_distinto: creado por 'ALM', modificado por 'EGT'",15
949,91825,RENHAB,1740.3,2024-05-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 949 (folio 91825, código RENHAB, monto 1740.30): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
80,95180,DEPHAB,3680.1,2024-06-04,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 80 (folio 95180, código DEPHAB, monto 3680.10): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'NO0', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'NO0', modificado por '' (monto alto)",15
673,133531,PROPTI,58.08,2025-08-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 673 (folio 133531, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
401,16010,RENHAB,1284.75,2021-11-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 401 (folio 16010, código RENHAB, monto 1284.75): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
150,50621,RENHAB,1694.27,2023-02-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 150 (folio 50621, código RENHAB, monto 1694.27): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por 'EJN'","usuario_mod_distinto: creado por 'EGT', modificado por 'EJN'",15
500,110048,RENHAB,1857.92,2024-12-06,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 500 (folio 110048, código RENHAB, monto 1857.92): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
841,17276,RENHAB,2065.75,2021-12-06,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 841 (folio 17276, código RENHAB, monto 2065.75): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por 'LBB'","usuario_mod_distinto: creado por 'EGT', modificado por 'LBB'",15
564,45302,PROPTI,48.0,2022-12-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 564 (folio 45302, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
6,148152,RETIV2,1095.84,2026-02-22,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 6 (folio 148152, código RETIV2, monto 1095.84): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EOG', modificado por ''","usuario_mod_distinto: creado por 'EOG', modificado por ''",15
178,75798,RENHAB,1449.11,2023-11-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 178 (folio 75798, código RENHAB, monto 1449.11): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
192,126799,DEPHAB,6189.75,2025-06-06,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 192 (folio 126799, código DEPHAB, monto 6189.75): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DLU', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'DLU', modificado por '' (monto alto)",15
216,57631,PROPTI,13.2,2023-05-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 216 (folio 57631, código PROPTI, monto 13.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
1234,4768,RENHAB,-2353.33,2021-05-13,True,SIGNO_CONTABLE | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 1234 (folio 4768, código RENHAB, monto -2353.33): [SIGNO_CONTABLE | USUARIO_MODIFICACION] — cargo_monto_negativo: monto=-2353.33 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado; usuario_mod_distinto: creado por 'MCC', modificado por 'JML'","cargo_monto_negativo: monto=-2353.33 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado | usuario_mod_distinto: creado por 'MCC', modificado por 'JML'",50
461,26799,RENHAB,2026.0,2022-04-20,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 461 (folio 26799, código RENHAB, monto 2026.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
196,123193,PROPTI,58.08,2025-05-06,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 196 (folio 123193, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
33,132876,TARCRE,9023.43,2025-08-14,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 33 (folio 132876, código TARCRE, monto 9023.43): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)",15
884,90630,PROPTI,58.08,2024-04-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 884 (folio 90630, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VN2', modificado por 'RFR'","usuario_mod_distinto: creado por 'VN2', modificado por 'RFR'",15
357,122332,PROPTI,58.08,2025-04-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 357 (folio 122332, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
125,76364,RENHAB,1556.71,2023-11-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 125 (folio 76364, código RENHAB, monto 1556.71): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
84,137030,PROPTI,58.08,2025-10-01,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 84 (folio 137030, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
611,75899,PROPTI,52.8,2023-11-09,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 611 (folio 75899, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
292,230,RENHAB,-1524.0,2021-03-07,True,SIGNO_CONTABLE | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 292 (folio 230, código RENHAB, monto -1524.00): [SIGNO_CONTABLE | USUARIO_MODIFICACION] — cargo_monto_negativo: monto=-1524.00 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado; usuario_mod_distinto: creado por 'FJL', modificado por 'KJG'","cargo_monto_negativo: monto=-1524.00 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado | usuario_mod_distinto: creado por 'FJL', modificado por 'KJG'",50
790,57235,RENHAB,2395.34,2023-04-28,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 790 (folio 57235, código RENHAB, monto 2395.34): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
916,93776,PROPTI,52.8,2024-05-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 916 (folio 93776, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
367,42050,PROPTI,48.0,2022-10-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 367 (folio 42050, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
303,9374,PROPTI,48.0,2021-07-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 303 (folio 9374, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
183,11049,PROPTI,24.0,2021-08-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 183 (folio 11049, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
779,95990,RENHAB,1841.92,2024-06-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 779 (folio 95990, código RENHAB, monto 1841.92): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
